rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,aesthetic_score,is_disruptive,phase
3,Which is good. Probably if I had shorter hair it might ...,It worked a little. I did it 4 times and I'm not snowing as much. Which is good. Probably if I had shorter hair it might work better but my hair goes to my belt.<br /><br />You do have to keep it in your hair over night. Use a shower cap or wash your pillow case after.<br /><br />Took me a while to wash it out the next morning. My hair seemed a little dryer than normal when it dried.,[],B0178K8PO2,B0178K8PO2,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-06-02 03:18:51.000,0,False,All Beauty,0.48489194760000004,False,Congruence
3,Which is good. Probably if I had shorter hair it might ...,It worked a little. I did it 4 times and I'm not snowing as much. Which is good. Probably if I had shorter hair it might work better but my hair goes to my belt.<br /><br />You do have to keep it in your hair over night. Use a shower cap or wash your pillow case after.<br /><br />Took me a while to wash it out the next morning. My hair seemed a little dryer than normal when it dried.,[],B0178K8PO2,B0178K8PO2,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-06-02 03:18:51.000,0,False,All Beauty,0.48489194760000004,False,Congruence
5,awesome,works really well - nice and soft and great for sensitive skin,[],B07F21DN48,B07F21DN48,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-01-07 03:50:13.872,0,False,All Beauty,0.5532136421,False,Utilitarian
4,Seems good,"I think I like this - I've never used a primer before, and the first time I tried it, I didn't really notice anything. No pore shrinkage. Nothing great. But then my daughter used it and her skin looked great.So I tried it again I think my skin looked better - not matte, but kind of smooth and glowing. I have used it a few days and I think I like it. It's refreshing, yet really odd to spray it on my face.",[],B07QN8B5VG,B07QN8B5VG,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-08-05 00:25:59.270,0,False,All Beauty,0.6203243904,True,Congruence
5,convenient and easy to use,"love pads for travel. Have to use 2 for removal of polish, especially dark colors.",[],B07S7G1WPT,B07S7G1WPT,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-08-25 12:55:14.856,0,False,All Beauty,0.478915028,False,Congruence
5,great product,Works well. Love being able to dip my fingers and have the polish disappear but not have my fingers sting. The vitamin e definitely makes a difference and the polish remover works fast even with dark colors. Great value.,[],B07S6CYNBK,B07S6CYNBK,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-10-18 02:48:13.550,0,False,All Beauty,0.5140722627000001,False,Congruence
5,amazing,"While this is outrageously priced, it really does seem to work. I've tried many serums but really never found anything significant with any of them. This works - my faces looks like it glows, even in this dry and bitter cold weather. I would never pay this much for this, but it does last. A tiny drop is all that's needed and it is non-irritating - even with my sensitive skin. The primrose oil probably helps a lot. There is barely a scent too. My skin looks firmer, plumper, and just more radiant.",[],B07LGWMPL6,B07LGWMPL6,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-11-25 04:41:33.045,0,False,All Beauty,0.5867615486000001,False,Congruence
5,Works great for sister,Got this for my sister who has a GloPRO. She loves the tool and has results to prove it works. It won't provide the same results as going to a professional but it does seem to help stimulate plump lips. She is very careful in cleaning the head and making sure it is sanitary and uses the original products that come with the GloPRO for filling lips and cleaning the device.,[],B07BZFFPPG,B09J5TZ7HL,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2019-11-29 07:23:52.147,0,False,,0.5725433684,False,Congruence
4,insanely expensive,"This is over the top for a drug store brand of make up remover. It works great but it does have a scent that irritates my eyes - it doesn't burn but I just don't like it that much. But it's a great makeup remover, even on waterproof mascara. My eyes and skin are very sensitive so you may not experience the same things. I took off one star for price.",[],B084XR8S8D,B0914JBBTV,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-03-31 21:07:44.362,0,False,,0.5802831369,False,Congruence
3,didnt work for me,Not sure what was going on but these didn't work for me. I wasn't able to get anything out of my nose but I know that there is oil stuck in there.,[],B07FX94GYX,B07FX94GYX,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-04-01 01:44:26.055,0,False,All Beauty,0.3957520141,False,Congruence
1,"no ingredients listed, smells","The brush on this is like one of the $1 mascara brands - incredibly short stiff brush that hurts your lashes and barely holds any mascara. No ingredients are listed! Product smells! Sadly, a product made in China that could be toxic - or just junk.",[],B086SSHLWT,B086SSHLWT,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-07-18 04:30:47.424,2,False,All Beauty,0.4823446129,False,Congruence
5,so cute,"I have thick hair and most hair bands don't work well. I need to either wrap them three times, which makes them too tight, or they aren't able to wrap three times because they're too stiff. I was so surprised that these thin little bands work so well. They light, don't tear my hair, and work so well! I thought they'd break right away or stretch out and not hold my hair but they're magical little bands!",[],B089KCZJ4Y,B089KCZJ4Y,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-07-25 14:26:49.056,0,False,All Beauty,0.5401113782,False,Congruence
5,works great,"Five stars because it is an awesome product even for sensitive skin. Fresh scent, light scrub, non-irritating. But, it's way too pricey.",[],B08BFH35VX,B08BFH35VX,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-08-13 18:15:38.501,0,False,All Beauty,0.5417229222000001,False,Congruence
5,works well,Got this for my husband - he likes how it absorbs easily and doesn't sting. He has sensitive skin and this doesn't irritate it but just soothes and moisturizes. It's pricey but it doesn't take much to get results.,[],B08CJHC9ZV,B08CJHC9ZV,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-08-26 03:38:23.895,0,False,All Beauty,0.4953350406,False,Congruence
5,Feels good and face glows,I’ve used this every day since I got it this week. I put it in the fridge then a bit of lotion on my skin. It feels amaiJg.  I feel like my skin has a nice glow but it’s hard to know if it’s doing more than that. But it does feel so good like rollers meant for muscles. It makes my face Feel Relaxed and looks great,[],B08CXPSYWX,B08CXPSYWX,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-09-05 02:12:43.185,0,False,All Beauty,0.6413562149,True,Congruence
5,It's nice,"Nice and light fragrance and does a good job detangling. It didn't really keep my hair frizz free on the super humid days we've had but it may work well for others. It does make my hair shiny and while i love that it's a spray, sprays typically don't work for me because the product is too light.",[],B07THLR7RR,B07THLR7RR,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-09-06 20:57:56.980,0,False,All Beauty,0.5893959738,False,Congruence
4,love it but to fragrant for me,"This is a great aloe gel. It feels sticky at first like most aloe gels, but is easily absorbed and leaves skin feeling very smooth. However, the scent is too overpowering for me and makes my eyes burn. It could be since I have sensitive skin.",[],B07MZT83KK,B07MZT83KK,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-11-09 16:21:16.988,1,False,All Beauty,0.48004997450000003,False,Congruence
5,good for thick hair,"Great clips for thick hair. My hair needs a clip that can hold on without slipping through. And, these are not hard plastic so they don't break as easily as traditional shaped hair clips. They are easy to grab and move and feel and look pretty.",[],B08HMLXW65,B08HMLXW65,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2020-12-24 21:20:17.174,0,False,All Beauty,0.5466374431000001,False,Congruence
5,Better than any face wash,"When I first squirted this onto my fingers I thought we, a thick cream. But it immediately emulsified and became a foam. It was fresh scented and didn’t burn my eyes. And wow did my sensitive skin feel refreshed!! Simply amazing and it left my face with a smooth glow",[],B08TR1MKHD,B08TR1MKHD,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2021-04-11 04:38:36.261,1,False,All Beauty,0.5990665404000001,False,Congruence
5,works well,When I opened this there was no inner seal and the scrub had all moved to one side. It was not a pretty presentation which didn't matter to me but it may if you want this for a gift. But the product itself is amazing. It is a gentle but very effective scrub that brightens skin by removing dead skin. It doesnt dry out or irritate sensitive skin. The scent was faint to me.,[],B076DBLG1K,B076DBLG1K,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2021-05-06 02:55:10.134,0,False,All Beauty,0.5378972388000001,False,Congruence
5,love these,"When they arrived, it was all dusty inside the package and i thought it was going to be a disappointing product. I was wrong! These are wonderful handmade bars of soap but the do fall apart quickly which is why the inside of the package was so hazy. They are gentle and smell lovely of cinnamon. They are not super strongly scented and the scent doesn't last on your skin that long. Sweet almond has no scent unless almond is added to it, I didn't really pay attention to the details when ordering and assumed it would be scented like other sweet almond products I have - but I love this. They later nicely and my sensitive skin is not irritated at all.",[],B086TS3BKQ,B086TS3BKQ,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2021-05-06 13:35:52.731,0,False,All Beauty,0.576099738,False,Congruence
5,"the best self tanner I've ever used, and I've used many over the years - NO SMELL! Really.","Every other self tanner, even ones that were marketed as having no scent, had that awful, make you sick to your stomach odor. Except this one.<br /><br />I am not sure how they do it but they did it.<br /><br />And, it's a great product. It works fast. I typically put it on after I towel dry from the shower, then wait a few minutes while I brush my teeth. The key to a non-streaky appearance is to use a mitt!!! This one came with a soft velour mitt and it works wonders. I still get spots that I miss but that is due to user error - and it would be easier to spot these gaps if this tanner was tinted a little bit more. I wouldn't take a full star off for that but I would love it even more if it was easier to see where I had already put it on.<br /><br />It arrived super fast and sealed, not leaking out like with many other products.<br /><br />It lasts only about 2-3 days, and it's a lot thinner than other tanners - it's not a cream, much more of a lotion and a tiny bit too liquidy at that. But, overall i love it.",[],B08KG48M5L,B08KG48M5L,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2021-06-29 19:50:09.543,0,False,All Beauty,0.5890487817,False,Congruence
5,awesome scent and cleans well,"This citrus scent is so nice. It's light and not too strong and does not irritate my sensitive skin. It cleans well, even taking off my mascara without much trouble. it doesn't strip all the oil off my skin. My face has a glow after using it - so clean and bright. love the vitamin c in it - it truly brightens dull skin",[],B08KFKKPBB,B08KFKKPBB,AF7XNTURXVPO55T5EP4B4DVPQPPQ,2021-07-30 21:26:00.523,0,False,All Beauty,0.6596656601,True,Congruence
3,Okay!,"This lipsticks colors looks good, They are cheap and have an off scent to them. and tried testing those lipsticks but after hour I felt irritation so I don't suggest for everyone, Make sure before use.",[],B08GBZGRDQ,B08GBZGRDQ,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2020-09-20 17:47:19.513,0,False,All Beauty,0.5835462835,False,Utilitarian
5,Very Nice!!,"The bottle is very pretty and Beautiful packaging!, It smells really good but scent doesn't last long. I'm having to reapply throughout the day. So I took one star for the reason. I hate that I have to use so much to keep the scent all day.. It is not overpowering, I love this fresh fragrance.",[],B0752ZGG15,B0752ZGG15,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2020-11-15 00:46:14.395,0,False,All Beauty,0.6027853687,True,Congruence
4,very pleased with outcome!!,"While castor oil has many beauty benefits like hair growth, I have only ever used it for health reasons. For constipation you can take cloth soak it in castor oil, wrap your abdomen and use a heating pad to help you have bowel movements or do the same thing in achy joints to relieve pain.<br />Castor oil is Amazing!",[],B0857H7SCD,B0857H7SCD,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2021-05-07 01:19:09.203,0,False,All Beauty,0.38279522660000004,False,Congruence
4,Very nice like it!,"Having owned water flossers in the past and not being happy with them I wasn't sure what to expect but decided to give it a shot. I'm actually pleased with this as it is cordless, quieter than the old ones I had and easy to handle. The worst problem is the operator who occasionally forgets to turn it off before removing from her mouth....hmm, might be good in a water pistol fight....or it might put someone's eye out so maybe not. Possible other uses (since it is so portable) could be to scrub a difficult to reach spot or clean a small item. Perhaps I should buy a second for such purposes.!!",[],B08XVVQYG7,B08XVVQYG7,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2021-07-26 19:24:28.292,0,False,All Beauty,0.4878018035,False,Congruence
4,Works fine for me!,"I have been experiencing major hair loss, along with dry , frizzy hair - caused by hard water, dry climate, and maybe stress. The first time I tried it, it felt a little too thick, and unwieldy to apply. I was definitely able to apply and massage it on my scalp. I left it overnight and hair was definitely softer on washing.",[],B08V4TZC3V,B08V4TZC3V,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2021-11-12 03:27:29.155,0,False,All Beauty,0.4555956416,False,Congruence
4,Do not hesitate to buy!!,"Do not hesitate, you will appreciate your purchase! I kept changing my bathing soap over last few years! From Dove greasy soaps to all those acne soaps that leave the skin dry, red, and allergic!<br />With a couple of use I felt difference! My skin felt clean but at the same time alive and fresh! Now it has been a month using it, my acne decreased significantly! The scent is not too high which is actually good proves low chemical ingredients! I am definitely reordering it!",[],B08WL8GDCP,B08WL8GDCP,AFA2FCSVPNZZKNB6KWTPXK4XF6FA,2021-11-27 00:53:34.554,0,False,All Beauty,0.6208555897,True,Congruence
5,Lovely!,"This is a nice hand cream. The tube is a generous size. I've used C.O. Bigelow products in the past and have always enjoyed them so I was interested in trying this hand cream. It's very moisturizing! I usually use it after washing my hands or if I wake up in the night with dry hands from air conditioning. It's not so thick that it's hard to get out of the tube, and it's not very greasy, but still feels really good and moisturizing, taking a minute to really absorb. The smell is great! I wasn't really familiar with the scent of quince before. All I knew about it was that it was a fruit. The smell is really nice, I don't even know how to describe it! Subtly fruity, maybe a little spicy too, definitely enjoyable! This is a great product and will last a long time.",[],B07J2QZBTP,B07J2QZBTP,AFA367Z5MOI5XVW7IAQJS7OGXKMA,2020-05-31 13:40:13.002,0,False,All Beauty,0.5311654741,False,Utilitarian
5,Soothes my skin,"This is a nice toner. It gently tones the skin after cleansing. It leaves my skin feeling soft and moisturized, not tight or dry. I'm looking forward to using it more along with other products from Elta MD. It feels gentle on my skin, which is especially nice as it gets drier during the winter months. The bottle is a nice large size as well, so it is a good value.",[],B08DD6BFFM,B08DD6BFFM,AFA367Z5MOI5XVW7IAQJS7OGXKMA,2020-11-30 17:11:14.832,0,False,All Beauty,0.6255628895,True,Congruence
5,Soothing,"This is a fun tool! I already use jade rollers and gua sha and all that good stuff so I was excited to try this facial roller. I use it after applying serum to really help it absorb. It feels amazing! The metal feels cold on my face and it's just fun to use. It helps wake me up in the morning and feels great, like I'm doing something luxurious. It's easy to glide across the face and you can just rinse it off when you are done. A nice tool and I enjoy using it.",[],B08RYN11N9,B08RYN11N9,AFA367Z5MOI5XVW7IAQJS7OGXKMA,2021-06-25 16:23:01.978,0,False,All Beauty,0.621619832,True,Congruence
